OR099105.1	Kenya	Africa	COMPLETE	29709	BF.7.14	2021-12-16
OQ341812.1	South Africa: Northern Cape	Africa	PARTIAL	29717	BF.7.20	2022-10-25
OQ989781.1	Djibouti	Africa	COMPLETE	29718	BF.8	2022-11-28
OQ989779.1	Djibouti	Africa	COMPLETE	29718	BF.8	2022-11-27
OQ989778.1	Djibouti	Africa	COMPLETE	29718	BF.8	2022-11-26
OQ989777.1	Djibouti	Africa	COMPLETE	29718	BF.8	2022-11-27
OP730473.1	South Africa: Western Cape	Africa	COMPLETE	29743	BF.14	2022-10-07
OP730472.1	South Africa: Western Cape	Africa	COMPLETE	29743	BF.14	2022-10-06
OP926884.1	Kenya	Africa	PARTIAL	29741	BF.20	2022-11-14
OP890878.1	Kenya	Africa	PARTIAL	29632	BF.20	2022-11-01
OP890793.1	Kenya	Africa	PARTIAL	29750	BF.20	2022-11-02
OP890785.1	Kenya	Africa	PARTIAL	29715	BF.20	2022-11-08
OP883808.1	Kenya	Africa	PARTIAL	29744	BF.20	2022-09-17
OP883744.1	Kenya	Africa	PARTIAL	29673	BF.20	2022-09-17
OP883721.1	Kenya	Africa	PARTIAL	29750	BF.20	2022-07-28
OP778209.1	Kenya	Africa	PARTIAL	29741	BF.20	2022-10-21
OP716262.1	Kenya	Africa	PARTIAL	29450	BF.20	2022-06-20
OP716255.1	Kenya	Africa	PARTIAL	29456	BF.20	2022-06-22
OP716254.1	Kenya	Africa	PARTIAL	29456	BF.20	2022-06-22
OP716252.1	Kenya	Africa	PARTIAL	29456	BF.20	2022-06-20
OP716244.1	Kenya	Africa	PARTIAL	29456	BF.20	2022-07-12
OP711817.1	Kenya	Africa	PARTIAL	29763	BF.20	2022-07-22
OP711789.1	Kenya	Africa	PARTIAL	29767	BF.20	2022-07-13
OP711788.1	Kenya	Africa	PARTIAL	29749	BF.20	2022-07-13
OP711784.1	Kenya	Africa	PARTIAL	29764	BF.20	2022-07-12
OP711779.1	Kenya	Africa	COMPLETE	29760	BF.20	2022-07-05
OP296363.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-07-10
OP296362.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-07-10
OP296361.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-07-10
OP296360.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-07-10
OP296341.1	Kenya	Africa	PARTIAL	29724	BF.20	2022-07-07
OP296333.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-21
OP296327.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-08
OP296314.1	Kenya	Africa	PARTIAL	29430	BF.20	2022-06-27
OP296313.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-22
OP296310.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-30
OP296306.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-07-14
OP296288.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-23
OP296283.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-07-18
OP151005.1	Kenya	Africa	PARTIAL	29424	BF.20	2022-05-22
OP150950.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-07-14
OP037355.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-21
OP037352.1	Kenya	Africa	PARTIAL	29429	BF.20	2022-06-21
OP037342.1	Kenya	Africa	PARTIAL	29430	BF.20	2022-06-19
OP037314.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-29
OP037305.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-28
OP037299.1	Kenya	Africa	PARTIAL	29430	BF.20	2022-06-28
OP037298.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-28
OP037288.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-27
OP037277.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-26
OP037258.1	Kenya	Africa	PARTIAL	29430	BF.20	2022-06-24
OP037218.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-29
OP037217.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-25
OP037216.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-24
OP037201.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-16
OP037186.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-14
OP037180.1	Kenya	Africa	PARTIAL	29700	BF.20	2022-07-07
OP037179.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-07-07
OP037177.1	Kenya	Africa	PARTIAL	29430	BF.20	2022-07-07
OP037125.1	Kenya	Africa	PARTIAL	29715	BF.20	2022-06-27
ON965790.1	Kenya	Africa	PARTIAL	29715	BF.20	2022-06-15
ON965786.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-20
ON965779.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-20
ON965764.1	Kenya	Africa	PARTIAL	29717	BF.20	2022-06-09
ON965717.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-16
ON965687.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-21
ON965673.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-20
ON965655.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-20
ON965622.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-15
ON965593.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-11
ON965575.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-08
ON965568.1	Kenya	Africa	PARTIAL	29709	BF.20	2022-06-13
ON872118.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-08
ON872095.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-06
ON872091.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-04
ON872041.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-15
ON871879.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-10
ON871868.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-13
ON871854.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-09
ON871849.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-16
ON871846.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-14
ON871840.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-14
ON844279.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-05
ON844268.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-02
ON844267.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-02
ON844253.1	Kenya	Africa	PARTIAL	29439	BF.20	2022-06-07
ON844252.1	Kenya	Africa	PARTIAL	29724	BF.20	2022-06-07
ON844250.1	Kenya	Africa	PARTIAL	29718	BF.20	2022-06-06
OP716258.1	Kenya	Africa	PARTIAL	29450	BF.24	2022-06-22
OP711803.1	Kenya	Africa	PARTIAL	29757	BF.26	2022-07-16
OP296375.1	Kenya	Africa	PARTIAL	29718	BF.26	2022-07-15
OP508887.1	Djibouti	Africa	COMPLETE	29718	BF.27	2022-06-30
OP508871.1	Djibouti	Africa	COMPLETE	29718	BF.27	2022-06-30
OP508867.1	Djibouti	Africa	COMPLETE	29718	BF.27	2022-07-05
OP279907.1	South Africa: Western Cape	Africa	PARTIAL	29717	BF.27	2022-07-15
OZ191023.1	South Africa	Africa	PARTIAL	29718	BF.28	2022-06-11
OP862897.1	South Africa: Northern Cape	Africa	PARTIAL	29740	BF.28	2022-10-04
OP296390.1	Kenya	Africa	PARTIAL	29718	BF.28	2022-07-04
OP053578.1	South Africa: Western Cape	Africa	PARTIAL	29580	BF.28	2022-06-07
ON647546.1	South Africa: Western Cape	Africa	PARTIAL	29434	BF.28	2022-04-28
OP711781.1	Kenya	Africa	PARTIAL	29768	BF.36	2022-07-06
OZ192543.1	Senegal	Africa	PARTIAL	29648	BF.41	2022-07-13
OP716263.1	Kenya	Africa	PARTIAL	29456	BA.5.2.2	2022-07-18
OP711815.1	Kenya	Africa	PARTIAL	29767	BA.5.2.2	2022-08-08
OP711814.1	Kenya	Africa	PARTIAL	29760	BA.5.2.2	2022-07-22
OP711792.1	Kenya	Africa	PARTIAL	29489	BA.5.2.2	2022-07-13
OP296356.1	Kenya	Africa	PARTIAL	29718	BA.5.2.2	2022-07-10
OP296331.1	Kenya	Africa	PARTIAL	29718	BA.5.2.2	2022-07-16
OP296324.1	Kenya	Africa	PARTIAL	29430	BA.5.2.2	2022-07-08
OP296318.1	Kenya	Africa	PARTIAL	29424	BA.5.2.2	2022-07-04
OP150977.1	Kenya	Africa	PARTIAL	29711	BA.5.2.2	2022-06-26
OP037358.1	Kenya	Africa	PARTIAL	29429	BA.5.2.2	2022-04-07
OP037347.1	Kenya	Africa	PARTIAL	29430	BA.5.2.2	2022-06-21
ON965631.1	Kenya	Africa	PARTIAL	29718	BA.5.2.2	2022-06-14
ON965618.1	Kenya	Africa	PARTIAL	29718	BA.5.2.2	2022-06-14
ON872123.1	Kenya	Africa	PARTIAL	29718	BA.5.2.2	2022-06-14
ON844266.1	Kenya	Africa	PARTIAL	29718	BA.5.2.2	2022-06-02
OZ191482.1	South Africa	Africa	PARTIAL	29718	BA.5.2.3	2022-06-06
OP862933.1	South Africa: Western Cape	Africa	COMPLETE	29743	BA.5.2.6	2022-10-17
OP612656.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.2.6	2022-09-12
OQ341998.1	South Africa: Northern Cape	Africa	PARTIAL	29113	CP.5	2022-12-09
OQ924262.1	Djibouti	Africa	COMPLETE	29718	BA.5.2.13	2022-10-11
OP862930.1	South Africa: Western Cape	Africa	COMPLETE	29743	BU.1	2022-10-15
OP863018.1	South Africa: Western Cape	Africa	COMPLETE	29743	BA.5.2.18	2022-10-24
OZ193366.1	Senegal	Africa	PARTIAL	29649	BA.5.2.20	2022-07-13
OZ193013.1	Senegal	Africa	PARTIAL	29648	BA.5.2.20	2022-07-13
OZ192411.1	Senegal	Africa	PARTIAL	29648	BA.5.2.20	2022-07-13
OQ623107.1	Libya: Tripoli	Africa	PARTIAL	29646	BA.5.2.20	2022-07-12
OQ623098.1	Libya: Tripoli	Africa	PARTIAL	29646	BA.5.2.20	2022-07-11
OQ341629.1	Morocco	Africa	COMPLETE	29785	BA.5.2.20	2022-09-02
OQ341628.1	Morocco	Africa	COMPLETE	29785	BA.5.2.20	2022-06-10
OP883625.1	Seychelles	Africa	PARTIAL	29455	BA.5.2.20	2022-08-04
OP882750.1	Seychelles	Africa	PARTIAL	29741	BA.5.2.20	2022-09-28
OP882739.1	Seychelles	Africa	PARTIAL	29744	BA.5.2.20	2022-09-09
OP862940.1	South Africa: Western Cape	Africa	COMPLETE	29743	BA.5.2.20	2022-10-18
OP522631.1	South Africa: Western Cape	Africa	PARTIAL	29718	BA.5.2.20	2022-08-08
OP522594.1	South Africa: Northern Cape	Africa	PARTIAL	29461	BA.5.2.20	2022-08-16
OP522593.1	South Africa: Northern Cape	Africa	PARTIAL	29743	BA.5.2.20	2022-08-16
OP522573.1	South Africa: Western Cape	Africa	PARTIAL	29714	BA.5.2.20	2022-08-01
OP522572.1	South Africa: Western Cape	Africa	PARTIAL	29714	BA.5.2.20	2022-08-01
OP183437.1	Egypt	Africa	COMPLETE	29876	BA.5.2.20	2022-07-02
OP522544.1	South Africa: Northern Cape	Africa	PARTIAL	29717	BA.5.2.22	2022-07-28
OP279815.1	South Africa: Western Cape	Africa	COMPLETE	29717	BA.5.2.22	2022-06-29
OP279814.1	South Africa: Western Cape	Africa	COMPLETE	29717	BA.5.2.22	2022-06-29
OP809747.1	Djibouti	Africa	COMPLETE	29709	BA.5.2.24	2022-07-28
PP445121.1	Botswana	Africa	PARTIAL	29076	BA.5.2.25	2022-10-04
OP883652.1	Seychelles	Africa	PARTIAL	29577	BA.5.2.26	2022-08-20
OP883621.1	Seychelles	Africa	PARTIAL	29738	BA.5.2.26	2022-08-30
OP882743.1	Seychelles	Africa	PARTIAL	29744	BA.5.2.26	2022-09-15
OP183445.1	Egypt	Africa	COMPLETE	29876	BA.5.2.27	2022-07-08
OP296281.1	Kenya	Africa	PARTIAL	29427	BA.5.2.31	2022-07-16
OP612650.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.2.37	2022-09-12
OP612635.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.2.37	2022-09-12
OP522634.1	South Africa: Western Cape	Africa	PARTIAL	29699	BA.5.2.38	2022-08-12
OQ924199.1	Djibouti	Africa	COMPLETE	29712	BA.5.2.57	2022-08-24
OZ192348.1	South Africa	Africa	PARTIAL	29551	BA.5.3	2022-06-10
OZ191930.1	South Africa	Africa	PARTIAL	29646	BA.5.3	2022-06-09
OZ191868.1	South Africa	Africa	PARTIAL	29609	BA.5.3	2022-06-18
OZ191645.1	South Africa	Africa	PARTIAL	29651	BA.5.3	2022-06-03
OZ191477.1	South Africa	Africa	PARTIAL	29651	BA.5.3	2022-06-06
OZ191301.1	South Africa	Africa	PARTIAL	29651	BA.5.3	2022-06-09
OZ190566.1	South Africa	Africa	PARTIAL	29651	BA.5.3	2022-06-21
OZ190554.1	South Africa	Africa	PARTIAL	29651	BA.5.3	2022-06-06
OZ190531.1	South Africa	Africa	PARTIAL	29371	BA.5.3	2022-06-12
OZ190529.1	South Africa	Africa	PARTIAL	29651	BA.5.3	2022-06-11
OP883631.1	Seychelles	Africa	PARTIAL	29462	BA.5.3	2022-07-18
OP735544.1	South Africa: Northern Cape	Africa	PARTIAL	29145	BA.5.3	2022-09-19
OP612633.1	South Africa: Western Cape	Africa	PARTIAL	29741	BA.5.3	2022-09-13
OP612605.1	South Africa: Northern Cape	Africa	PARTIAL	29743	BA.5.3	2022-09-12
OP279860.1	South Africa: Western Cape	Africa	COMPLETE	29702	BA.5.3	2022-06-27
OP053517.1	South Africa: Western Cape	Africa	COMPLETE	29728	BA.5.3	2022-05-27
ON647706.1	South Africa: Western Cape	Africa	PARTIAL	29415	BA.5.3	2022-05-04
PP521909.1	South Africa	Africa	PARTIAL	29739	BA.5.3.1	2022-10-15
OZ192353.1	South Africa	Africa	PARTIAL	29718	BA.5.3.1	2022-06-08
OZ192332.1	South Africa	Africa	PARTIAL	29553	BA.5.3.1	2022-06-13
OZ192309.1	South Africa	Africa	PARTIAL	29680	BA.5.3.1	2022-06-17
OZ192304.1	South Africa	Africa	PARTIAL	29655	BA.5.3.1	2022-06-11
OZ192297.1	South Africa	Africa	PARTIAL	29715	BA.5.3.1	2022-06-21
OZ192239.1	South Africa	Africa	PARTIAL	29712	BA.5.3.1	2022-06-14
OZ191917.1	South Africa	Africa	PARTIAL	29697	BA.5.3.1	2022-06-13
OZ191884.1	South Africa	Africa	PARTIAL	29715	BA.5.3.1	2022-06-20
OZ191864.1	South Africa	Africa	PARTIAL	29712	BA.5.3.1	2022-06-20
OZ191650.1	South Africa	Africa	PARTIAL	29607	BA.5.3.1	2022-06-06
OZ191638.1	South Africa	Africa	PARTIAL	29718	BA.5.3.1	2022-06-08
OZ191633.1	South Africa	Africa	PARTIAL	29646	BA.5.3.1	2022-06-06
OZ191540.1	South Africa	Africa	PARTIAL	29712	BA.5.3.1	2022-06-07
OZ191530.1	South Africa	Africa	PARTIAL	29718	BA.5.3.1	2022-06-07
OZ191528.1	South Africa	Africa	PARTIAL	29718	BA.5.3.1	2022-06-07
OZ191513.1	South Africa	Africa	PARTIAL	29718	BA.5.3.1	2022-06-13
OZ191489.1	South Africa	Africa	PARTIAL	29695	BA.5.3.1	2022-06-06
OZ191485.1	South Africa	Africa	PARTIAL	29708	BA.5.3.1	2022-06-04
OZ191481.1	South Africa	Africa	PARTIAL	29695	BA.5.3.1	2022-06-03
OZ191468.1	South Africa	Africa	PARTIAL	29702	BA.5.3.1	2022-06-03
OZ191459.1	South Africa	Africa	PARTIAL	29438	BA.5.3.1	2022-06-04
OZ191299.1	South Africa	Africa	PARTIAL	29421	BA.5.3.1	2022-06-07
OZ191289.1	South Africa	Africa	PARTIAL	29715	BA.5.3.1	2022-06-08
OZ191288.1	South Africa	Africa	PARTIAL	29703	BA.5.3.1	2022-06-02
OZ190984.1	South Africa	Africa	PARTIAL	29709	BA.5.3.1	2022-06-13
OZ190598.1	South Africa	Africa	PARTIAL	29438	BA.5.3.1	2022-06-19
OZ190588.1	South Africa	Africa	PARTIAL	29718	BA.5.3.1	2022-06-08
OZ190567.1	South Africa	Africa	PARTIAL	29718	BA.5.3.1	2022-06-16
OZ190557.1	South Africa	Africa	PARTIAL	29552	BA.5.3.1	2022-06-15
OZ190513.1	South Africa	Africa	PARTIAL	29709	BA.5.3.1	2022-06-15
OZ190507.1	South Africa	Africa	PARTIAL	29438	BA.5.3.1	2022-06-14
OQ342007.1	South Africa: Northern Cape	Africa	PARTIAL	29176	BA.5.3.1	2022-12-06
OQ342001.1	South Africa: Western Cape	Africa	PARTIAL	29471	BA.5.3.1	2022-12-19
OQ341997.1	South Africa: Western Cape	Africa	PARTIAL	29471	BA.5.3.1	2022-12-05
OQ341985.1	South Africa: Northern Cape	Africa	PARTIAL	29471	BA.5.3.1	2022-12-06
OQ341923.1	South Africa: Western Cape	Africa	PARTIAL	29470	BA.5.3.1	2022-11-20
OQ341892.1	South Africa: Western Cape	Africa	PARTIAL	29471	BA.5.3.1	2022-11-17
OQ341890.1	South Africa: Western Cape	Africa	PARTIAL	29190	BA.5.3.1	2022-11-11
OQ341886.1	South Africa: Northern Cape	Africa	PARTIAL	29480	BA.5.3.1	2022-11-09
OQ341885.1	South Africa: Western Cape	Africa	PARTIAL	29177	BA.5.3.1	2022-11-15
OQ341882.1	South Africa: Western Cape	Africa	PARTIAL	29471	BA.5.3.1	2022-11-11
OQ341881.1	South Africa: Northern Cape	Africa	PARTIAL	29471	BA.5.3.1	2022-11-10
OQ341879.1	South Africa: Western Cape	Africa	PARTIAL	29471	BA.5.3.1	2022-11-11
OQ341866.1	South Africa: Western Cape	Africa	PARTIAL	29470	BA.5.3.1	2022-11-08
OQ341861.1	South Africa: Western Cape	Africa	PARTIAL	29470	BA.5.3.1	2022-11-01
OQ341860.1	South Africa: Western Cape	Africa	PARTIAL	29455	BA.5.3.1	2022-10-31
OQ341858.1	South Africa: Western Cape	Africa	PARTIAL	29470	BA.5.3.1	2022-10-28
OQ341852.1	South Africa: Western Cape	Africa	PARTIAL	29221	BA.5.3.1	2022-11-04
OQ341847.1	South Africa: Western Cape	Africa	PARTIAL	29470	BA.5.3.1	2022-10-25
OQ341845.1	South Africa: Northern Cape	Africa	PARTIAL	29411	BA.5.3.1	2022-10-26
OQ341844.1	South Africa: Northern Cape	Africa	PARTIAL	29470	BA.5.3.1	2022-11-03
OQ341843.1	South Africa: Western Cape	Africa	PARTIAL	29467	BA.5.3.1	2022-10-21
OQ341841.1	South Africa: Northern Cape	Africa	PARTIAL	29470	BA.5.3.1	2022-10-27
OP863020.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-24
OP863019.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-24
OP863000.1	South Africa: Western Cape	Africa	PARTIAL	29737	BA.5.3.1	2022-10-13
OP862999.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-18
OP862994.1	South Africa: Western Cape	Africa	PARTIAL	29732	BA.5.3.1	2022-10-19
OP862993.1	South Africa: Western Cape	Africa	PARTIAL	29446	BA.5.3.1	2022-10-17
OP862992.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-18
OP862991.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-18
OP862990.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-18
OP862989.1	South Africa: Western Cape	Africa	PARTIAL	29454	BA.5.3.1	2022-10-17
OP862956.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-18
OP862955.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-18
OP862951.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-15
OP862936.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-18
OP862934.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-18
OP862932.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-13
OP862931.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-18
OP862928.1	South Africa: Western Cape	Africa	PARTIAL	29689	BA.5.3.1	2022-10-18
OP862925.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-18
OP862924.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-15
OP862922.1	South Africa: Western Cape	Africa	PARTIAL	29728	BA.5.3.1	2022-10-17
OP862919.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-19
OP862913.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-19
OP862900.1	South Africa: Western Cape	Africa	PARTIAL	29728	BA.5.3.1	2022-10-06
OP862895.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-10-04
OP730489.1	South Africa: Western Cape	Africa	PARTIAL	29740	BA.5.3.1	2022-09-29
OP730487.1	South Africa: Western Cape	Africa	PARTIAL	29497	BA.5.3.1	2022-09-21
OP730485.1	South Africa: Western Cape	Africa	PARTIAL	29692	BA.5.3.1	2022-09-19
OP730482.1	South Africa: Western Cape	Africa	PARTIAL	29500	BA.5.3.1	2022-09-19
OP730481.1	South Africa: Western Cape	Africa	PARTIAL	29216	BA.5.3.1	2022-09-15
OP730477.1	South Africa: Western Cape	Africa	PARTIAL	29497	BA.5.3.1	2022-09-27
OP730476.1	South Africa: Western Cape	Africa	PARTIAL	29494	BA.5.3.1	2022-10-06
OP730475.1	South Africa: Western Cape	Africa	PARTIAL	28917	BA.5.3.1	2022-10-01
OP730474.1	South Africa: Western Cape	Africa	PARTIAL	29497	BA.5.3.1	2022-10-04
OP730470.1	South Africa: Western Cape	Africa	PARTIAL	29497	BA.5.3.1	2022-09-21
OP730467.1	South Africa: Northern Cape	Africa	PARTIAL	29218	BA.5.3.1	2022-09-28
OP730465.1	South Africa: Northern Cape	Africa	PARTIAL	29497	BA.5.3.1	2022-10-06
OP730464.1	South Africa: Northern Cape	Africa	PARTIAL	29216	BA.5.3.1	2022-10-03
OP730463.1	South Africa: Northern Cape	Africa	PARTIAL	29497	BA.5.3.1	2022-10-03
OP730462.1	South Africa: Northern Cape	Africa	PARTIAL	29497	BA.5.3.1	2022-09-30
OP730461.1	South Africa: Northern Cape	Africa	PARTIAL	29420	BA.5.3.1	2022-09-30
OP730460.1	South Africa: Northern Cape	Africa	PARTIAL	29497	BA.5.3.1	2022-09-25
OP612659.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-12
OP612655.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-14
OP612654.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-12
OP612653.1	South Africa: Western Cape	Africa	PARTIAL	29611	BA.5.3.1	2022-09-14
OP612651.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-15
OP612647.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-15
OP612646.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-12
OP612641.1	South Africa: Western Cape	Africa	PARTIAL	29679	BA.5.3.1	2022-09-12
OP612638.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-09
OP612632.1	South Africa: Western Cape	Africa	PARTIAL	29731	BA.5.3.1	2022-09-13
OP612628.1	South Africa: Western Cape	Africa	PARTIAL	29666	BA.5.3.1	2022-09-09
OP612624.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-07
OP612623.1	South Africa: Northern Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-06
OP612621.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-14
OP612620.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-11
OP612619.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-12
OP612614.1	South Africa: Western Cape	Africa	PARTIAL	29743	BA.5.3.1	2022-09-15
OP279868.1	South Africa: Northern Cape	Africa	PARTIAL	29474	BA.5.3.1	2022-07-21
OP279863.1	South Africa: Northern Cape	Africa	PARTIAL	29711	BA.5.3.1	2022-07-01
OP183443.1	Egypt	Africa	COMPLETE	29876	BA.5.3.1	2022-07-08
OP183432.1	Egypt	Africa	COMPLETE	29861	BA.5.3.1	2022-07-01
OP150973.1	Kenya	Africa	PARTIAL	29424	BA.5.3.1	2022-06-25
OP053639.1	South Africa: Northern Cape	Africa	COMPLETE	29717	BA.5.3.1	2022-06-15
OP053521.1	South Africa: Western Cape	Africa	PARTIAL	29739	BA.5.3.1	2022-06-02
OZ193365.1	Senegal	Africa	PARTIAL	29648	BE.1	2022-07-13
OZ193047.1	Senegal	Africa	PARTIAL	29636	BE.1	2022-07-13
OZ193019.1	Senegal	Africa	PARTIAL	29637	BE.1	2022-07-18
OZ192500.1	Senegal	Africa	PARTIAL	29645	BE.1	2022-07-18
OZ191913.1	South Africa	Africa	PARTIAL	29439	BE.1	2022-06-07
OZ191629.1	South Africa	Africa	PARTIAL	29423	BE.1	2022-06-02
OZ191327.1	South Africa	Africa	PARTIAL	29718	BE.1	2022-06-13
OZ191287.1	South Africa	Africa	PARTIAL	29718	BE.1	2022-06-07
OZ191020.1	South Africa	Africa	PARTIAL	29718	BE.1	2022-06-13
OZ190542.1	South Africa	Africa	PARTIAL	29438	BE.1	2022-06-15
OP883655.1	Seychelles	Africa	PARTIAL	29717	BE.1	2022-06-30
OP883639.1	Seychelles	Africa	PARTIAL	29673	BE.1	2022-06-06
OP883634.1	Seychelles	Africa	PARTIAL	29436	BE.1	2022-06-29
OP711811.1	Kenya	Africa	PARTIAL	29742	BE.1	2022-08-06
OP711776.1	Kenya	Africa	PARTIAL	29762	BE.1	2022-09-28
OP522606.1	South Africa: Western Cape	Africa	PARTIAL	29644	BE.1	2022-05-23
OP522600.1	South Africa: Northern Cape	Africa	PARTIAL	29449	BE.1	2022-07-30
OP296338.1	Kenya	Africa	PARTIAL	29430	BE.1	2022-07-06
OP296290.1	Kenya	Africa	PARTIAL	29718	BE.1	2022-07-19
OP279913.1	South Africa: Western Cape	Africa	COMPLETE	29717	BE.1	2022-07-23
OP279895.1	South Africa: Western Cape	Africa	PARTIAL	29159	BE.1	2022-07-05
OP279867.1	South Africa: Northern Cape	Africa	COMPLETE	29711	BE.1	2022-07-19
OP279865.1	South Africa: Northern Cape	Africa	COMPLETE	29717	BE.1	2022-07-21
OP279840.1	South Africa: Western Cape	Africa	PARTIAL	29717	BE.1	2022-07-13
OP279838.1	South Africa: Western Cape	Africa	PARTIAL	29717	BE.1	2022-06-28
OP279811.1	South Africa: Northern Cape	Africa	PARTIAL	29653	BE.1	2022-06-28
OP150988.1	Kenya	Africa	PARTIAL	29718	BE.1	2022-07-04
OP053674.1	South Africa: Western Cape	Africa	COMPLETE	29717	BE.1	2022-06-14
OP053640.1	South Africa: Northern Cape	Africa	COMPLETE	29653	BE.1	2022-06-15
OP053636.1	South Africa: Northern Cape	Africa	PARTIAL	29661	BE.1	2022-06-13
OP053635.1	South Africa: Northern Cape	Africa	COMPLETE	29717	BE.1	2022-06-13
OP053634.1	South Africa: Northern Cape	Africa	COMPLETE	29717	BE.1	2022-06-13
